dVmax,ADP90,ADP50,Vreps,tdV
2.99122,155,143,-81.2878,5.88
3.28566,178,166,-78.7088,5.81
3.20985,89,81,-73.0705,5.71
3.03095,105,93,-85.7398,5.97
3.14095,99,91,-71.1853,5.67
3.27206,110,100,-80.6556,5.86
3.10161,144,134,-74.3932,5.73
3.00201,140,129,-80.8192,5.87
3.17889,180,168,-75.7884,5.76
2.87893,119,110,-71.1136,5.68
3.2481,161,149,-78.1975,5.8
3.14836,150,141,-70.3699,5.65
3.13079,116,107,-73.4923,5.72
2.93654,81,73,-75.2541,5.77
3.31235,159,149,-71.6919,5.67
3.48714,198,184,-83.2841,5.89
2.89651,154,144,-69.7825,5.65
3.03814,170,159,-73.9271,5.73
3.16343,118,107,-83.8548,5.93
3.39039,111,102,-76.9012,5.78
2.91469,131,122,-70.5419,5.67
2.93403,144,135,-70.1717,5.66
3.30753,189,175,-83.7521,5.91
2.84946,99,90,-71.582,5.69
2.99367,168,157,-73.0669,5.71
3.18585,161,150,-76.2894,5.77
3.39224,110,100,-82.4413,5.89
3.3734,94,85,-75.8324,5.76
3.1929,89,80,-75.771,5.77
3.21533,141,129,-82.6345,5.9
3.15623,150,137,-83.3485,5.91
3.09165,177,165,-78.0407,5.81
3.03571,161,149,-79.2907,5.83
2.96988,176,161,-83.3464,5.92
3.33376,171,161,-71.0723,5.66
3.00356,158,145,-81.4466,5.88
2.97742,162,150,-78.3965,5.82
3.23806,179,166,-81.9767,5.88
3.11106,139,129,-74.8242,5.74
2.94249,144,132,-81.7797,5.89
3.01981,161,150,-73.725,5.72
3.24427,180,168,-78.6234,5.81
3.50188,190,176,-86.2755,5.95
3.36419,152,143,-74.8153,5.73
2.88573,121,112,-71.9338,5.7
3.46187,103,92,-87.036,5.98
3.1442,162,150,-80.7708,5.86
3.10616,105,93,-85.7807,5.97
3.35273,153,144,-71.648,5.67
3.66064,117,105,-87.6653,5.98
2.82565,154,143,-75.4253,5.77
3.24088,185,172,-80.7933,5.85
3.23407,196,181,-84.0872,5.92
3.04193,151,142,-70.0606,5.65
3.46877,197,182,-86.5678,5.95
3.26557,149,136,-85.3883,5.95
3.03189,177,165,-77.3232,5.8
3.20201,144,134,-76.4087,5.77
3.68528,153,141,-87.8091,5.98
3.23948,159,149,-71.5248,5.67
2.99238,113,103,-79.6053,5.85
2.96229,160,149,-73.3528,5.72
3.32453,188,176,-78.0095,5.79
2.93622,74,66,-70.826,5.68
3.2679,171,161,-73.8533,5.71
3.20833,138,128,-74.7754,5.74
2.95015,137,126,-76.8021,5.79
3.38194,121,109,-85.1861,5.94
3.34935,105,93,-86.3949,5.97
3.204,166,152,-85.7605,5.95
3.43711,123,112,-81.1514,5.86
2.98512,119,110,-70.2724,5.66
3.26662,156,146,-72.6755,5.69
3.33514,171,160,-78.9699,5.81
2.99672,145,135,-73.8685,5.73
3.47648,169,156,-85.3626,5.93
3.54052,188,173,-86.3347,5.95
3.11274,154,141,-82.2188,5.89
3.10091,165,154,-76.0677,5.77
3.23284,100,92,-72.1035,5.69
3.0776,174,162,-77.0998,5.79
3.45242,202,188,-83.006,5.89
2.97478,163,153,-72.8576,5.71
3.09807,175,164,-76.1242,5.77
3.01607,171,159,-77.5677,5.8
3.30833,159,147,-81.6547,5.87
2.94013,86,78,-70.3972,5.67
3.65534,175,161,-87.4864,5.97
3.21397,182,171,-74.4871,5.73
3.1772,135,123,-82.6354,5.9
2.86506,76,68,-70.6391,5.68
2.96589,76,67,-78.507,5.83
3.14566,173,162,-73.399,5.71
3.49514,115,104,-84.444,5.93
2.98564,125,116,-69.8684,5.65
3.06539,147,137,-74.2747,5.73
3.57698,198,184,-84.9058,5.92
3.57072,121,110,-85.0731,5.93
2.88426,160,148,-78.4,5.82
3.18832,190,176,-83.8771,5.92
3.40288,151,141,-77.2048,5.78
3.25384,112,103,-75.1712,5.75
3.12942,138,128,-74.6512,5.74
3.47778,164,150,-87.2679,5.97
3.21713,189,175,-82.8069,5.89
3.04043,185,170,-85.0799,5.95
3.14174,158,146,-81.096,5.87
3.02429,179,165,-82.9907,5.91
3.41631,154,142,-83.0349,5.89
3.09327,142,132,-72.1077,5.69
3.07137,92,83,-73.167,5.72
3.11787,177,163,-84.7947,5.94
3.06136,114,102,-84.215,5.94
3.12077,156,143,-83.3626,5.91
3.1381,154,145,-71.005,5.66
3.44651,188,175,-81.2312,5.85
3.27628,109,100,-71.9088,5.68
3.10153,171,158,-81.6846,5.88
2.9808,102,91,-81.1592,5.88
3.56786,204,190,-84.8244,5.92
3.34675,154,143,-81.9638,5.88
3.2678,160,151,-71.4617,5.67
3.04903,152,142,-71.9087,5.69
2.99508,85,77,-75.5086,5.77
3.19533,170,158,-78.9559,5.82
3.32404,161,148,-86.64,5.97
3.28707,113,104,-76.6827,5.78
3.58878,200,186,-85.1542,5.92
3.38089,177,165,-79.6553,5.83
2.95772,171,157,-80.5643,5.86
3.12153,173,162,-71.9434,5.68
3.37683,161,149,-81.8358,5.87
2.9453,140,130,-73.4244,5.72
3.10916,129,120,-73.3372,5.71
3.01505,128,117,-78.2297,5.82
3.17478,186,171,-85.2054,5.94
3.26286,133,123,-78.1351,5.8
2.94982,143,131,-79.0064,5.83
3.04287,102,92,-81.048,5.88
3.07091,149,135,-84.3346,5.93
3.15156,163,153,-71.4122,5.67
3.11035,108,99,-76.6825,5.79
3.08097,145,134,-78.1941,5.81
3.37757,164,154,-75.2578,5.74
3.20584,136,126,-75.9698,5.76
3.20968,99,89,-80.6911,5.86
3.16261,183,169,-83.5666,5.91
3.15112,139,127,-83.4954,5.92
2.95786,115,106,-73.9674,5.74
2.90007,129,120,-71.2149,5.68
2.97185,168,155,-80.0017,5.85
2.92207,98,89,-70.8441,5.68
3.37458,197,184,-79.1592,5.82
3.00819,164,154,-72.5871,5.7
3.12737,75,67,-72.2102,5.7
3.11864,183,169,-81.9986,5.88
2.91559,110,100,-78.3626,5.83
3.4248,177,163,-86.1887,5.95
3.53902,129,117,-86.7047,5.97
3.41016,189,176,-81.6225,5.86
3.15173,171,161,-70.7846,5.66
2.82505,137,126,-75.8003,5.78
3.58726,141,129,-86.7501,5.96
3.42839,189,177,-81.067,5.85
3.11314,85,75,-81.9626,5.9
3.07972,136,125,-79.9032,5.85
3.15008,102,91,-82.4118,5.9
2.93174,164,152,-79.4077,5.84
3.02422,150,140,-71.3658,5.68
2.97231,149,139,-71.4983,5.68
3.24664,159,147,-78.9218,5.82
3.28551,147,134,-84.7172,5.93
3.11799,78,71,-71.9632,5.69
3.36804,117,109,-72.3775,5.69
3.25206,133,122,-80.6807,5.86
2.94729,79,71,-73.6347,5.73
3.2896,198,184,-84.0763,5.92
3.22587,181,169,-76.941,5.78
3.39751,115,104,-84.2695,5.93
3.22697,186,174,-78.9993,5.82
2.99742,159,148,-76.1626,5.77
3.1686,78,70,-71.6847,5.68
2.94085,138,127,-73.4615,5.72
2.88732,148,136,-75.5525,5.77
3.18828,146,137,-70.7419,5.66
3.32215,190,178,-78.3589,5.8
3.10585,182,168,-84.2316,5.93
3.41297,195,181,-83.1156,5.89
2.83321,155,144,-73.9003,5.74
3.36715,181,171,-72.355,5.68
3.09851,96,88,-74.3053,5.74
3.01078,181,167,-81.6234,5.88
2.99339,152,142,-72.7878,5.71
3.35502,135,126,-71.9709,5.68
3.39647,137,128,-76.6578,5.77
3.31454,197,184,-81.0909,5.86
3.3868,170,161,-71.5772,5.66
3.25161,168,157,-76.1585,5.76
3.17497,170,159,-74.9214,5.74
3.08411,152,141,-75.328,5.75
3.2185,155,142,-82.1077,5.88
3.02224,103,95,-71.8773,5.69
3.14054,162,152,-75.0884,5.75
3.12995,120,110,-79.0167,5.83
3.19929,105,97,-73.1121,5.71
3.19452,188,175,-78.9602,5.82
2.86605,175,162,-79.4137,5.84
2.99047,90,82,-70.6051,5.67
3.33523,173,163,-71.6042,5.67
3.15094,150,140,-73.711,5.72
3.3392,152,142,-75.0349,5.74
3.3765,148,138,-79.9765,5.84
3.35293,123,114,-74.6177,5.73
3.40996,192,180,-78.4424,5.8
2.88939,123,114,-71.8905,5.7
3.26518,154,143,-77.5793,5.79
3.33831,117,109,-74.261,5.72
2.98937,112,100,-81.5591,5.89
3.01352,140,130,-70.1183,5.65
2.95547,165,153,-80.1598,5.86
3.19414,163,151,-81.2048,5.87
3.39919,174,162,-80.1454,5.84
3.06419,170,156,-83.2689,5.91
3.09061,94,83,-84.4663,5.95
3.26928,177,162,-85.8213,5.95
3.08818,88,78,-82.7236,5.91
3.19231,151,142,-71.2241,5.67
3.36234,88,80,-76.0755,5.77
3.4069,184,171,-83.7934,5.91
3.33615,196,182,-84.8757,5.93
3.22301,94,86,-75.0615,5.75
2.89407,149,139,-69.4397,5.64
3.15416,145,132,-83.8555,5.92
2.81567,114,105,-69.9563,5.66
3.24024,172,162,-72.4127,5.69
3.37424,154,141,-84.8793,5.93
2.93116,93,85,-72.2541,5.7
3.48015,182,168,-84.9496,5.93
3.01629,180,167,-78.3852,5.82
3.64115,201,186,-87.1395,5.96
3.37332,189,177,-77.5882,5.78
3.03499,156,146,-70.0672,5.65
3.58408,146,134,-85.5603,5.94
3.30302,192,178,-83.3168,5.9
3.32889,106,95,-83.8008,5.92
3.04554,116,107,-73.1407,5.71
3.19914,125,115,-80.6488,5.86
2.92596,128,118,-72.2806,5.7
2.86732,138,128,-73.5039,5.73
3.06623,102,92,-80.3999,5.86
3.17499,157,145,-79.7791,5.84
2.91134,118,109,-69.7622,5.65
3.34932,188,176,-79.1542,5.82
3.35738,162,150,-79.4084,5.82
3.1969,89,80,-74.0618,5.73
2.91501,130,121,-69.861,5.65
2.84453,122,112,-72.6523,5.71
3.63409,205,190,-87.2547,5.96
3.2085,155,144,-78.8742,5.82
3.06533,122,112,-72.3903,5.7
3.18201,152,141,-75.6141,5.76
3.37282,161,151,-75.1224,5.74
3.56872,192,178,-87.3233,5.96
2.9138,146,135,-77.2106,5.8
3.34757,121,110,-86.3732,5.97
3.39566,167,157,-75.7558,5.75
3.39245,192,181,-75.8665,5.75
2.91254,111,101,-74.4407,5.75
3.59645,201,186,-86.9193,5.96
3.01996,84,73,-84.0816,5.94
3.41178,194,181,-81.3227,5.86
2.95333,71,62,-75.2452,5.77
3.06538,136,126,-72.9897,5.71
3.33192,146,136,-77.2922,5.78
3.00194,130,121,-71.3403,5.68
3.12665,119,109,-77.4257,5.8
3.3202,161,151,-72.0707,5.68
3.2684,129,120,-73.2363,5.71
3.01412,158,144,-84.178,5.93
3.09222,181,168,-80.2689,5.85
2.95757,125,115,-71.3975,5.68
3.06326,124,113,-78.2178,5.82
2.96607,157,146,-76.8299,5.79
3.09416,143,131,-79.9416,5.85
2.96467,157,147,-73.8942,5.73
3.41479,121,111,-80.5079,5.85
3.08739,142,130,-82.0754,5.89
3.43228,162,149,-83.8863,5.91
3.0169,105,96,-71.1072,5.68
3.20547,153,143,-73.8706,5.72
3.29957,80,72,-72.9313,5.7
3.17374,95,86,-75.099,5.75
3.20143,155,142,-84.8076,5.94
3.13926,134,124,-76.3936,5.77
3.0979,163,153,-71.1032,5.67
3.58443,148,135,-86.989,5.97
2.98448,175,163,-76.7609,5.79
2.96907,123,114,-71.5533,5.69
3.2123,152,138,-86.2886,5.97
3.2447,164,153,-77.8817,5.8
3.1777,182,170,-76.5749,5.77
3.34237,136,127,-74.1206,5.72
3.39075,111,102,-81.1316,5.86
3.14068,123,112,-82.6361,5.9
2.90494,97,89,-69.9248,5.66
3.12378,119,109,-76.5345,5.78
3.46852,100,91,-82.4303,5.89
3.43597,193,179,-84.642,5.92
2.97056,86,76,-80.275,5.87
2.91298,91,83,-70.6643,5.67
3.17493,125,115,-79.1952,5.83
3.22379,172,162,-71.3396,5.67
3.16625,180,167,-82.3566,5.89
3.1727,173,160,-80.5927,5.85
3.14792,155,141,-85.588,5.95
3.17198,171,161,-72.3862,5.69
2.96585,158,147,-74.6553,5.75
2.88875,170,158,-76.9508,5.8
3.23254,157,146,-77.296,5.79
3.09626,137,128,-73.3673,5.71
3.493,191,177,-83.1965,5.89
3.08477,136,124,-82.036,5.89
3.22234,164,150,-85.3353,5.95
2.86966,150,140,-69.4792,5.65
2.93871,123,111,-81.3159,5.88
3.13787,132,123,-73.5592,5.72
3.37838,188,177,-74.8922,5.73
2.84139,161,150,-73.098,5.72
2.91999,147,136,-74.5131,5.75
3.36753,138,129,-73.6171,5.71
3.2905,164,155,-72.0079,5.68
3.2949,167,156,-78.5982,5.81
3.19217,151,141,-73.5904,5.71
3.21988,122,113,-73.456,5.71
3.41351,198,183,-86.4874,5.95
3.39345,179,167,-77.5274,5.78
2.85594,107,98,-71.8559,5.7
3.13624,159,149,-70.5601,5.65
3.11706,175,163,-77.6214,5.8
3.48729,196,183,-82.3895,5.87
3.29504,122,113,-74.2544,5.73
3.11676,170,159,-74.6302,5.74
2.95349,173,160,-78.4463,5.82
3.38024,116,107,-78.4429,5.81
2.85357,150,139,-73.7064,5.73
2.80687,65,58,-70.3061,5.67
2.89424,137,127,-73.0293,5.72
2.96229,113,104,-73.9859,5.74
2.85532,85,74,-80.5117,5.88
3.31665,167,157,-73.4268,5.7
2.99941,180,167,-79.3737,5.84
2.87912,76,67,-77.388,5.82
3.38474,178,167,-76.3885,5.76
2.86004,150,140,-73.8495,5.74
3.66102,215,200,-87.2412,5.96
3.0463,156,144,-78.88,5.83
2.91089,79,70,-73.7615,5.74
3.14288,95,87,-72.6702,5.7
3.24511,147,134,-85.9477,5.96
3.08254,89,78,-85.4191,5.97
2.94517,132,121,-74.9363,5.75
3.03876,121,111,-73.8633,5.73
3.02639,82,73,-79.961,5.86
2.97758,90,82,-70.9116,5.68
3.20867,139,127,-85.493,5.95
2.94445,88,79,-74.2809,5.75
2.93053,108,96,-81.5901,5.89
3.33463,126,114,-85.3449,5.95
2.88915,129,117,-81.3632,5.89
3.30786,131,120,-82.6699,5.89
3.50651,145,133,-84.3895,5.92
2.9277,180,166,-82.1724,5.9
3.11323,146,137,-71.2985,5.67
3.15226,163,152,-76.205,5.77
2.81558,149,139,-71.8313,5.7
2.852,86,77,-75.2991,5.77
3.02507,114,103,-81.505,5.89
3.43952,110,100,-81.7654,5.87
3.30205,122,114,-72.3229,5.69
3.10833,172,159,-82.0805,5.89
3.44164,154,143,-81.3983,5.86
3.20753,186,174,-76.7035,5.77
3.08486,153,140,-83.273,5.91
3.37541,181,169,-80.3362,5.84
3.1819,150,138,-80.4634,5.85
3.03623,143,133,-73.7623,5.73
3.40435,147,136,-81.4347,5.86
3.32989,184,174,-72.7122,5.69
2.8851,131,122,-69.7801,5.65
3.23375,115,107,-73.0352,5.7
3.3205,92,84,-72.4594,5.69
3.0805,155,144,-75.8716,5.76
2.9475,173,159,-82.0587,5.89
2.83202,128,118,-72.6857,5.71
3.07068,92,83,-72.3308,5.7
2.87864,164,151,-80.4024,5.86
3.15967,150,138,-80.2288,5.85
3.33612,115,105,-78.5189,5.81
2.87973,170,158,-77.5073,5.81
3.06585,155,142,-84.2492,5.93
3.03317,170,157,-81.4983,5.88
3.14438,102,94,-74.2137,5.73
3.02427,101,91,-79.5391,5.85
3.55322,177,163,-87.0241,5.96
2.8574,81,72,-73.5692,5.74
3.52344,189,174,-85.9794,5.94
2.97201,112,103,-73.8336,5.73
2.8289,159,148,-72.4345,5.71
3.32679,176,166,-71.6428,5.67
3.06497,107,97,-77.2609,5.8
3.19484,123,114,-72.4701,5.69
2.94696,103,95,-72.0029,5.7
2.86155,108,99,-70.6037,5.67
3.14382,163,151,-78.4163,5.81
3.13332,162,150,-77.7968,5.8
3.04139,153,142,-74.6936,5.74
2.82029,115,106,-69.7257,5.66
3.39444,195,181,-85.1252,5.93
3.56976,112,100,-86.7844,5.97
3.27601,118,107,-80.4016,5.85
3.31852,156,145,-81.206,5.86
3.14741,161,150,-75.1772,5.75
3.25891,178,166,-78.6784,5.81
3.53957,204,189,-85.8814,5.94
3.55189,200,186,-85.6011,5.93
3.39477,120,111,-76.5209,5.77
3.2852,148,138,-79.2176,5.82
3.20818,125,116,-72.4852,5.69
3.21807,85,77,-72.7968,5.7
3.04997,160,150,-71.7438,5.68
3.04248,183,168,-84.5371,5.94
3.25633,191,179,-77.9757,5.8
2.9976,141,129,-80.6984,5.87
3.15822,104,93,-84.8307,5.95
3.45707,159,148,-81.5487,5.86
2.99453,133,124,-70.5662,5.66
3.16528,178,166,-75.5314,5.75
2.95016,168,155,-78.2596,5.82
3.39164,157,145,-81.2436,5.86
3.11238,188,174,-83.1177,5.91
3.38168,178,168,-73.8805,5.71
2.8895,104,94,-76.0357,5.78
3.06518,137,125,-80.8228,5.87
3.36442,176,166,-71.4344,5.66
3.00183,138,125,-81.7311,5.89
2.99776,166,155,-77.2303,5.8
3.31573,184,173,-75.1403,5.74
3.38516,179,168,-76.3668,5.76
3.22177,169,157,-78.8109,5.82
3.3529,156,145,-79.8136,5.83
2.99693,103,94,-73.8339,5.73
3.19625,103,94,-74.3907,5.74
3.35588,105,95,-82.0538,5.88
2.96421,109,98,-80.1845,5.86
2.93113,152,142,-69.39,5.64
2.96766,151,141,-71.2464,5.68
3.36459,94,86,-73.8198,5.72
2.91791,155,145,-69.7687,5.65
2.99073,131,122,-70.8386,5.67
2.96649,168,156,-74.8093,5.75
2.94966,154,141,-81.9943,5.89
3.14708,134,124,-75.5822,5.76
2.87536,144,134,-69.424,5.64
3.0202,170,158,-77.6522,5.8
3.31768,154,145,-71.2727,5.66
3.27987,166,155,-74.6321,5.73
3.06796,137,128,-71.694,5.68
3.41089,155,144,-80.3314,5.84
3.36077,101,90,-86.5686,5.98
3.40332,183,171,-78.5891,5.8
3.01267,120,109,-81.5085,5.88
3.02365,160,147,-82.902,5.91
2.94497,140,130,-75.4792,5.76
3.25945,138,128,-75.664,5.75
3.13122,145,135,-71.9722,5.68
2.85207,133,122,-76.4572,5.79
2.88875,104,96,-70.4002,5.67
3.10687,183,169,-82.3628,5.89
3.34012,160,150,-76.1239,5.76
3.36889,120,111,-74.1836,5.72
3.15169,146,136,-71.1786,5.67
3.40987,194,181,-81.8351,5.87
2.97419,139,127,-82.6441,5.91
3.09719,152,143,-70.4688,5.66
3.05853,96,87,-74.409,5.74
2.98068,145,135,-72.4858,5.7
3.42509,188,174,-83.9209,5.91
3.53035,195,180,-87.0486,5.96
3.2211,183,170,-81.048,5.86
2.83835,107,96,-78.274,5.83
3.02912,123,114,-73.7653,5.73
2.82617,155,144,-72.1388,5.7
3.30848,166,156,-71.0837,5.66
2.88774,148,137,-73.4008,5.73
3.35938,177,164,-80.8436,5.85
2.88215,160,150,-71.9946,5.7
2.82839,92,83,-75.1918,5.77
2.99063,174,160,-83.1009,5.91
3.19429,125,116,-73.857,5.72
3.0555,161,148,-81.2658,5.87
3.219,125,117,-72.3611,5.69
3.0244,147,137,-73.1316,5.71
3.54015,141,129,-84.3387,5.92
3.33286,152,141,-81.4407,5.87
3.16092,115,103,-83.3447,5.92
3.41154,182,168,-85.9838,5.95
3.17179,102,94,-71.9519,5.69
3.02947,156,146,-72.3496,5.7
3.33279,189,174,-86.0652,5.95
3.36514,101,91,-82.2988,5.89
2.85083,121,111,-73.1273,5.72
3.10671,146,135,-79.8444,5.84
3.05025,162,152,-70.1014,5.65
3.05162,159,149,-72.013,5.69
3.16245,152,142,-71.8625,5.68
3.10844,150,137,-81.8013,5.88
2.90482,167,156,-74.5271,5.75
2.94554,133,121,-81.3266,5.88
3.57253,158,145,-87.2871,5.97
3.18305,137,128,-74.2412,5.73
3.45153,145,133,-82.3361,5.88
3.23213,148,135,-82.837,5.9
3.13348,91,82,-78.1417,5.82
3.07,147,134,-83.8314,5.92
3.24839,181,169,-75.7145,5.75
3.41685,176,162,-85.4583,5.94
3.40055,178,166,-82.0677,5.87
2.83715,102,93,-71.6267,5.7
3.08101,105,96,-75.7892,5.77
2.95306,155,145,-70.6758,5.67
3.02309,116,106,-77.2082,5.8
3.13515,154,142,-79.6822,5.84
3.16355,185,173,-76.798,5.78
3.32768,101,93,-72.7503,5.7
3.04884,147,134,-82.2857,5.9
3.01978,134,124,-72.8098,5.71
3.03877,88,79,-76.5894,5.79
3.06518,182,169,-80.2197,5.85
3.35754,102,92,-79.2374,5.83
2.90661,82,74,-71.8085,5.7
3.12766,100,92,-71.8636,5.69
2.97729,108,99,-74.4477,5.75
2.84667,145,134,-74.5639,5.75
2.99392,138,129,-70.6762,5.67
2.82513,102,92,-74.0251,5.74
3.33592,123,113,-77.5057,5.79
3.08049,94,84,-80.5593,5.87
3.37102,150,140,-74.8106,5.73
3.38742,132,121,-80.9266,5.86
3.19377,147,138,-72.3376,5.69
3.01533,170,158,-75.5561,5.76
3.29962,181,169,-77.3433,5.78
3.11092,151,142,-70.9905,5.67
2.89219,81,71,-79.5498,5.86
3.03373,132,123,-70.9838,5.67
2.99927,78,71,-71.6383,5.69
2.85035,112,101,-77.0674,5.8
3.05631,154,143,-73.6085,5.72
3.09953,116,107,-75.0999,5.75
3.01304,124,113,-78.7356,5.83
3.24767,186,173,-80.9666,5.86
3.39913,199,183,-86.5148,5.96
3.13899,110,98,-83.3408,5.92
3.00047,161,150,-74.4083,5.74
3.28555,192,178,-84.6114,5.93
3.20673,179,166,-80.2639,5.85
3.06728,112,101,-80.0568,5.85
3.24346,118,108,-77.9653,5.8
3.06801,145,133,-83.1517,5.91
3.14762,126,114,-82.8666,5.91
3.39323,184,172,-77.9549,5.79
2.87364,78,69,-75.1641,5.77
3.20276,178,167,-73.7584,5.72
3.27716,137,128,-72.3022,5.69
3.21408,131,122,-73.3501,5.71
2.82592,133,123,-70.2095,5.66
2.9186,131,119,-79.0589,5.84
2.9029,74,65,-75.2028,5.77
3.24892,185,174,-74.8854,5.74
3.52522,168,154,-86.348,5.95
3.32688,187,174,-82.0041,5.87
3.26382,178,165,-81.3809,5.86
3.13258,159,146,-82.3084,5.89
2.92408,124,112,-82.4947,5.91
3.50368,199,185,-83.8793,5.9
2.85762,83,74,-74.5738,5.76
2.9192,82,73,-76.5094,5.79
2.91031,160,149,-73.4964,5.73
3.19972,168,156,-80.3119,5.85
3.08473,185,170,-84.4261,5.93
3.26598,177,164,-82.7896,5.89
3.35382,183,172,-73.1939,5.7
3.13831,103,94,-76.5608,5.78
3.29104,152,141,-76.5282,5.77
3.08574,95,83,-85.0451,5.96
3.1951,191,176,-83.8446,5.92
3.3524,188,175,-80.0003,5.83
3.18626,138,128,-75.8936,5.76
3.32768,182,170,-76.7988,5.77
2.90562,129,119,-71.6434,5.69
3.05056,93,83,-81.3441,5.89
3.31059,114,105,-76.8265,5.78
3.06066,87,77,-82.5578,5.91
2.92857,149,140,-70.9872,5.67
3.25353,87,78,-75.9646,5.77
2.91962,171,158,-78.2548,5.82
3.43854,189,175,-86.3949,5.95
3.04422,172,159,-77.9845,5.81
2.88073,159,147,-74.9794,5.76
2.81331,67,60,-70.218,5.67
3.34613,184,174,-72.0029,5.67
3.47749,136,123,-87.3172,5.98
3.40476,145,132,-86.8012,5.97
2.95082,124,113,-80.9377,5.88
3.14771,143,133,-73.9498,5.72
2.86456,156,144,-77.2247,5.8
2.90354,129,118,-79.8783,5.86
3.37342,190,179,-75.3774,5.74
3.28342,173,163,-71.5087,5.67
3.05404,160,148,-78.6685,5.82
3.23954,102,93,-75.6523,5.76
2.94873,150,140,-72.1411,5.7
3.11532,169,158,-77.0517,5.79
3.01816,178,166,-76.8341,5.79
2.90265,100,90,-81.2287,5.89
3.36804,146,137,-71.9409,5.67
3.18949,179,168,-77.3351,5.79
3.48544,160,148,-83.5033,5.9
3.07613,94,85,-73.545,5.72
3.03109,152,142,-72.5503,5.7
2.83281,167,155,-76.4376,5.79
3.29143,98,88,-82.4359,5.9
3.14613,131,121,-77.3767,5.79
3.35238,92,84,-77.0001,5.78
2.85622,162,149,-79.6498,5.85
3.23509,173,162,-75.8919,5.76
3.16935,158,148,-74.1466,5.73
3.22904,167,155,-80.7435,5.85
3.43172,183,170,-82.4199,5.88
3.15403,154,145,-70.602,5.65
3.23155,162,152,-71.7923,5.68
3.46647,195,180,-85.7512,5.94
3.01925,109,99,-79.4588,5.85
3.66779,162,149,-87.6289,5.97
2.91726,136,126,-71.7367,5.69
3.01175,153,139,-84.8737,5.95
3.09545,153,143,-73.0142,5.71
2.99781,142,130,-79.2533,5.84
3.13147,144,133,-77.9014,5.8
3.15718,171,160,-74.4856,5.73
3.09585,145,133,-79.8668,5.85
3.11017,132,122,-73.3717,5.71
3.21442,137,127,-73.5443,5.71
3.00483,184,170,-83.3344,5.91
3.01405,166,155,-73.7857,5.73
3.24909,88,80,-72.4227,5.69
3.28158,99,89,-83.2188,5.91
3.24809,98,89,-78.0014,5.81
3.16543,137,126,-79.1996,5.83
2.96788,176,163,-81.0506,5.87
3.19568,104,94,-80.3173,5.86
3.07102,112,101,-80.2529,5.86
3.11239,168,156,-78.3184,5.81
3.22679,166,154,-79.8721,5.84
3.38682,162,151,-77.3483,5.78
2.96213,159,146,-81.7938,5.89
2.84068,166,154,-75.7156,5.77
3.14945,88,79,-77.5134,5.8
3.24534,151,141,-74.3718,5.73
2.83807,110,100,-73.7337,5.74
3.21344,172,161,-77.2944,5.79
2.92686,84,73,-81.2117,5.89
3.43658,196,183,-80.8563,5.85
3.03424,138,128,-72.1555,5.69
3.17523,173,161,-80.2126,5.85
3.32698,121,112,-74.2327,5.72
3.30487,152,141,-77.3478,5.78
3.01075,179,164,-82.7531,5.9
3.16517,101,92,-72.4976,5.7
3.08183,73,65,-71.1787,5.68
3.37305,110,99,-84.5307,5.93
3.16226,132,123,-74.4044,5.73
2.85221,153,143,-69.9534,5.66
3.06454,159,149,-74.5161,5.74
3.24614,116,105,-82.4836,5.9
3.36772,181,170,-75.6319,5.75
2.9943,163,151,-76.2222,5.78
3.36654,194,181,-82.3126,5.88
3.12688,156,144,-79.2969,5.83
3.40827,188,175,-82.0214,5.87
3.22894,195,180,-85.4391,5.94
2.90027,83,73,-78.4848,5.84
3.23273,154,143,-76.7438,5.78
3.65912,176,163,-87.0805,5.96
3.26352,161,151,-71.4238,5.67
2.90428,176,163,-80.0722,5.86
2.99644,154,143,-74.9215,5.75
3.14748,106,95,-82.9587,5.91
2.86701,127,116,-76.4997,5.79
3.34102,155,143,-84.2539,5.92
3.23216,88,79,-77.6153,5.8
3.18276,86,78,-75.8054,5.77
3.10347,164,154,-69.9029,5.64
3.01117,124,114,-76.7094,5.79
3.0688,153,143,-70.512,5.66
3.36661,182,168,-85.133,5.93
3.1276,97,86,-84.3158,5.94
3.26122,159,147,-80.8801,5.86
2.90316,167,155,-76.2451,5.78
3.1645,181,168,-80.0042,5.84
3.37346,170,158,-80.7268,5.85
3.20976,165,154,-75.2939,5.75
2.98628,146,134,-81.7173,5.89
3.45977,180,166,-84.4016,5.92
3.04415,147,137,-71.4476,5.68
3.10396,95,83,-86.6353,5.99
2.92701,143,134,-69.7372,5.65
3.13962,102,91,-84.477,5.94
3.31994,186,174,-77.6616,5.79
3.39378,201,187,-81.5134,5.86
2.84955,142,132,-68.9731,5.64
3.01071,171,157,-82.5864,5.9
3.46747,206,191,-85.6266,5.94
3.59769,126,114,-88.1659,5.99
3.27661,179,168,-74.0471,5.72
2.93989,89,80,-73.1046,5.72
2.96221,84,75,-77.904,5.82
3.26911,179,168,-75.7157,5.75
3.25538,97,86,-84.6325,5.94
3.14661,117,108,-71.5267,5.68
3.13727,91,81,-83.1045,5.92
2.97095,103,93,-77.9296,5.82
2.86847,125,115,-71.2902,5.68
3.10819,137,127,-75.2374,5.75
3.12412,164,153,-78.0715,5.81
3.3953,163,153,-74.405,5.72
3.04982,77,69,-76.4507,5.79
2.99491,89,80,-74.8579,5.76
3.55478,150,138,-85.7022,5.94
